web_name,product_names,prices,product_types,urls
muagame,Game Nintendo Switch Bayonetta 1 + 2,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-bayonetta-1-2.html
muagame,Game Nintendo Switch Splatoon 2 - New,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-splatoon-2.html
muagame,Game Nintendo Switch Fire Emblem : Three Houses,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-fire-emblem-three-houses.html
muagame,Game Nintendo Switch Doraemon Story of Seasons - 2nd,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-doraemon-story-of-seasons-2nd.html
muagame,Game Nintendo Switch Immortals Fenyx Rising - 2nd,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-immortals-fenyx-rising-2nd.html
muagame,Game Nintendo Switch The Witcher 3 Wild Hunt Complete Edition - New,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-the-witcher-3-wild-hunt-complete-edition.html
muagame,Game Nintendo Switch Astral Chain - New,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-astral-chain.html
muagame,Game Nintendo Switch Doom - New,980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-doom.html
muagame,Game Nintendo Switch Warriors Orochi 4 - New,750.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-warriors-orochi-4.html
muagame,Game Nintendo Switch Doom - 2nd,580.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-doom-2nd.html
muagame,Game Nintendo Switch FIFA 20 Legacy Edition - 2nd,480.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-fifa-20-legacy-edition-2nd.html
muagame,Game Nintendo Switch Luigi's Mansion 3 Steelbook Edition,1.480.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-luigi-s-mansion-3-steelbook-edition.html
muagame,Game Nintendo Switch Warriors Orochi 4 - 2nd,580.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-cu-warriors-orochi-4-2nd.html
muagame,Game Nintendo Switch Diablo 3 Eternal Collection - 2nd,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-diablo-3-eternal-collection.html
muagame,Game Nintendo Switch Persona 5 Strikers - New,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-persona-5-strikers.html
muagame,Game Nintendo Switch Crash Team Racing Nitro-Fueled,680.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-crash-team-racing-nitro-fueled.html
muagame,Game Nintendo Switch PayDay 2,580.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/payday-2.html
muagame,Game Nintendo Switch Just Dance 2021 - New,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-just-dance-2021-new.html
muagame,Game Nintendo Switch The Witcher 3 Wild Hunt Complete Edition - 2nd,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-the-witcher-3-wild-hunt-complete-edition-2nd.html
muagame,Game Nintendo Switch Pokemon Sword - New,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-pokemon-sword.html
muagame,Game Nintendo Switch: Super Mario 3D World + Bowser's Fury - New,1.080.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-mario-rabbids-kingdom-battle.html
muagame,Game Nintendo Switch New Super Mario Bros. U Deluxe,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-new-super-mario-bros-u-deluxe.html
muagame,Game Nintendo Switch Overcooked! 2 - Nintendo Switch,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-overcooked-2.html
muagame,Game Nintendo Switch Arms,1.300.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-arms.html
muagame,Game Nintendo Switch Minecraft,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/minecraft-story-mode-the-complete-adventure-1.html
muagame,Game Nintendo Switch Xenoblade Chronicles 2: Torna ~ The Golden Country - 2nd,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-xenoblade-chronicles-2-torna-the-golden-country-2nd.html
muagame,Game Nintendo Switch Pokemon Sword - 2nd,900.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-pokemon-sword-2nd.html
muagame,Game Nintendo Switch Super Mario Odyssey - New,1.380.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-super-mario-odyssey.html
muagame,Game Nintendo Switch Ninja Gaiden: Master Collection,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-ninja-gaiden-master-collection.html
muagame,Game Nintendo FIFA 21 Legacy Edition - 2nd,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-cu-fifa-21-legacy-edition.html
muagame,Game Nintendo Switch Super Smash Bros. Ultimate - 2nd,980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-super-smash-bros-ultimate-2nd.html
muagame,FIFA 21 Legacy Edition - Nintendo Switch,680.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-fifa-2018.html
muagame,"Game Nintendo Switch Pokemon: Let’s Go, Eevee! - 2nd",880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-pokemon-lets-go-eevee-2nd.html
muagame,The Legend of Zelda: Skyward Sword HD Edition,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/the-legend-of-zelda-skyward-sword-hd-edition.html
muagame,Game Nintendo Switch Metroid Dread,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-metroid-dread.html
muagame,Game Nintendo Switch Super Smash Bros. Ultimate,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-super-smash-bros-ultimate.html
muagame,Game Nintendo Switch Pokémon Brilliant Diamond,980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-pokemon-brilliant-diamond.html
muagame,Game Nintendo Switch Pokémon Shining Pearl,980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-pokemon-shining-pearl.html
muagame,Monster Hunter Stories 2: Wings of Ruin - Nintendo Switch,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/monster-hunter-stories-2-wings-of-ruin-nintendo-switch.html
muagame,Game Nintendo Switch Mario Tennis Aces,980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-mario-tennis-aces.html
muagame,Game Nintendo Switch Astral Chain - 2nd,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-astral-chain-2nd.html
muagame,Game Nintendo Switch Super Mario Party,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-super-mario-party.html
muagame,Game Nintendo Switch Animal Crossing New Horizons,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-animal-crossing-new-horizons.html
muagame,Game Nintendo Switch Mario Party Superstars,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-mario-party-superstars.html
muagame,Game Nintendo Switch Mario Kart 8 Deluxe,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/mario-kart-8-deluxe.html
muagame,Game Nintendo Switch: Kirby and the Forgotten Land,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-kirby-and-the-forgotten-land.html
muagame,Game Nintendo Switch: Rune Factory 5,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-rune-factory-5.html
muagame,Game Nintendo Switch Mới: FIFA 22 Legacy Edition,680.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-moi-fifa-22-legacy-edition.html
muagame,Game Nintendo Switch: Chocobo GP,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-chocobo-gp.html
muagame,Game Nintendo Switch Mới: Xenoblade Chronicles 3,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-moi-xenoblade-chronicles-3.html
muagame,Game Nintendo Switch Mới: NBA 2k21,480.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-nba-2k18.html
muagame,Game Nintendo Switch Mới: Pokémon Scarlet,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-moi-pokemon-scarlet.html
muagame,Game Nintendo Switch Mới: Splatoon 3,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-moi-splatoon-3.html
muagame,Game Nintendo Switch Mới: Pokémon Violet,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-moi-pokemon-violet.html
muagame,Game Nintendo Switch Luigi's Mansion 3,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-luigi-s-mansion-3.html
muagame,Mortal Kombat 11 - Nintendo Switch (2ND),580.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/mortal-kombat-11-nintendo-switch-2nd.html
muagame,Game Nintendo Switch Diablo 3 Eternal Collection - New,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/diablo-iii-reaper-of-souls-ultimate-evil-edition-4.html
muagame,Monster Hunter Rise - Nintendo Switch,1.380.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-monster-hunter-rise.html
nshop,SW316 - Fire Emblem Engage cho Nintendo Switch,"1,280,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/fire-emblem-engage-nintendo-switch
muagame,It Takes Two - Nintendo Switch,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/it-takes-two-nintendo-switch.html
nshop,SW317 - Cuphead cho Nintendo Switch,"1,050,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/cuphead-nintendo-switch
muagame,FIFA 23 - Nintendo Switch,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/fifa-23-nintendo-switch.html
nshop,SW324 - Bayonetta Origins Cereza and the Lost Demon cho Nintendo Switch,"1,250,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/bayonetta-origins-cereza-and-the-lost-demon-cho-nintendo-switch
nshop,SW318 - Digimon World Next Order cho Nintendo Switch,"1,250,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/digimon-world-next-order-nintendo-switch
nshop,SW326 - Atelier Ryza 3 Alchemist of the End & the Secret Key cho Nintendo Switch,"1,250,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/atelier-ryza-3-alchemist-of-the-end-the-secret-key-nintendo-switch
nshop,SW325 - Fatal Frame Mask of the Lunar Eclipse cho Nintendo Switch,"1,480,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/fatal-frame-mask-of-the-lunar-eclipse-cho-nintendo-switch
muagame,The Legend of Zelda: Breath of the Wild - Nintendo Switch,1.180.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-the-legend-of-zelda-breath-of-the-wild.html
nshop,SW328 - Minecraft Legends Deluxe Edition cho Nintendo Switch,"1,150,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/minecraft-legends-deluxe-edition-nintendo-switch
nshop,SW320 - Metroid Prime Remastered cho Nintendo Switch,"1,050,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/metroid-prime-remastered-nintendo-switch
nshop,SW321 - Tales of Symphonia Remastered cho Nintendo Switch,"1,050,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/tales-of-symphonia-remastered-nintendo-switch
nshop,SW329 - Mega Man Battle Network Legacy Collection cho Nintendo Switch,"1,200,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/mega-man-battle-network-legacy-collection-nintendo-switch
nshop,SW322 - Octopath Traveler II cho Nintendo Switch,"1,250,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/sw322-octopath-traveler-ii-nintendo-switch
muagame,Monster Hunter Rise - Nintendo Switch (2ND),980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/monster-hunter-rise-nintendo-switch-2nd.html
nshop,SW323 - The Legend of Heroes Trails to Azure Deluxe Edition cho Nintendo Switch,"1,180,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/the-legend-of-heroes-trails-to-azure-deluxe-edition-nintendo-switch
nshop,SW330 - Story of Seasons A Wonderful Life cho Nintendo Switch,"1,200,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/story-of-seasons-wonderful-life-nintendo-switch
nshop,SW333 - Rune Factory 3 Special cho Nintendo Switch,"1,050,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/rune-factory-3-special-cho-nintendo-switch
nshop,SW327 - Advance Wars 1+2: Re-Boot Camp cho Nintendo Switch,"1,300,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/advance-wars-1-2-re-boot-camp-nintendo-switch
nshop,SW334 - Super Bomberman R 2 cho Nintendo Switch,"1,100,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/sw334-super-bomberman-r-2-cho-nintendo-switch
nshop,SW345A - Pokemon Scarlet cho Nintendo Switch,"1,380,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/pokemon-scarlet-nintendo-switch
nshop,SW332 - Pikmin 4 cho Nintendo Switch,"1,180,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/pikmin-4-cho-nintendo-switch
nshop,SW331 - Everybody 1-2-Switch cho Nintendo Switch,"880,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/everybody-1-2-switch-nintendo
nshop,SW345B - Pokemon Violet cho Nintendo Switch,"1,380,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/pokemon-violet-nintendo-switch
muagame,The Legend of Zelda: Tears of the Kingdom - Nintendo Switch,1.280.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/the-legend-of-zelda-tears-of-the-kingdom.html
muagame,Mortal Kombat 11 - Nintendo Switch,780.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-mortal-kombat-11.html
muagame,Hades - Nintendo Switch,880.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/game-nintendo-switch-hades.html
nshop,SW335 - FIFA 24 - EA Sports FC 24 cho Nintendo Switch,"1,400,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/fifa-24-ea-sports-fc-24-nintendo-switch
muagame,The Legend of Zelda: Breath of the Wild - Nintendo Switch (2ND),980.000₫,GAME NINTENDO SWICH,https://muagame.vn/game/the-legend-of-zelda-breath-of-the-wild-nintendo-switch-2nd.html
nshop,SW380 - The Legend of Zelda Tears of the Kingdom cho Nintendo Switch,"1,480,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/the-legend-of-zelda-tears-of-the-kingdom-switch
nshop,SW319 - Kirby's Return to Dream Land Deluxe cho Nintendo Switch,"1,250,000 ₫",Game Cho Nintendo Switch & Switch Lite,https://www.nshop.com.vn/products/kirby-s-return-to-dream-land-deluxe-nintendo-switch
